datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost
2025-04-07 12:08:15.495274|1999-01-01 00:00:00|0|E6|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|E6|E6|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.520269|1999-01-01 00:00:00|0|G5|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|G5|G5|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.544848|1999-01-01 00:00:00|0|B3|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|B3|B3|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.572009|1999-01-01 00:00:00|0|B2|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|B2|B2|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.609566|1999-01-01 00:00:00|0|D1|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|D1|D1|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.649266|1999-01-01 00:00:00|0|f|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|f|f|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.680344|1999-01-01 00:00:00|0|z2|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|z2|z2|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.711625|1999-01-01 00:00:00|0|C7|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|C7|C7|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.742422|1999-01-01 00:00:00|0|E7|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|E7|E7|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.770771|1999-01-01 00:00:00|0|D6|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|D6|D6|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.809500|1999-01-01 00:00:00|0|F5|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|F5|F5|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.849536|1999-01-01 00:00:00|0|A3|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|A3|A3|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.900165|1999-01-01 00:00:00|0|A2|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|A2|A2|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.941976|1999-01-01 00:00:00|0|C1|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|C1|C1|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:15.980382|1999-01-01 00:00:00|0|e|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|e|e|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.021001|1999-01-01 00:00:00|0|h|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|h|h|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.056156|1999-01-01 00:00:00|0|B7|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|B7|B7|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.092490|1999-01-01 00:00:00|0|G4|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|G4|G4|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.137606|1999-01-01 00:00:00|0|H4|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|H4|H4|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-04-07 12:08:16.179546|1999-01-01 00:00:00|0|B1|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|B1|B1|||1.0|1|0|0|na|na|0|0|0|0|0|0
